user_id,offer_id,user_age
0e1b788f07d441674915c548a05430b9,1,41
1c514993e87918a1612b33bbd22f8ec5,1,41
32feaf72a87f8ad3c55ea0052423a6ac,1,41
3c6c53eba1efc5e2683da9b93aa069e7,0,41
3f76b066564722188816bb6a96c704e0,3,41
458407d6173e7123b03e368e41f4ec14,1,41
490a1add6f5bdf986c2dcb9ffceeeda1,1,41
5092fbc973d38309f043691ec7ddaa17,1,41
5d260580916ec67bb173a08553291d3d,0,41
61217977634900cfa9983f8fdc8ff935,1,41
620b00c9436ba545642a8cf994cbd165,3,41
69d1b01bf24853798374c5b12508d964,0,41
70386b1a05d9528ee02b3d56e5ed479f,3,41
79a9887268cef1276b3c9e33cc29580f,1,41
79f716ae481096d7d96c68e4adb90d61,0,41
8eb41b0bc93534cdb469ce402246c4c0,1,41
942f78cea5c01f3aecc9f82941e317e1,0,41
9e14bedbbcee37b0b4f4127f59c84840,1,41
aa20ab47a7449dcaa06a3bb78a01121c,1,41
aca49daec57b423d08d2462a1bc90413,1,41
bf49d9b95c4323471f62fe8c58922658,1,41
cacb37f6accabb97e6f8f639248df7f6,0,41
cf77e1f8490495e9f8dedceaf372f969,3,41
d52b6847e7fa558e79f6da958b42fdb0,1,41
d67bbf6c21d3c2557dfadb7c061279b8,1,41
de60ca796800d6bb788fd85515edb452,0,41
dfb3c4addd7edd94ca94b27dbf84b048,1,41
ea95de08542db1d94fe393abd1a5ce8d,3,41
ef72261af6f17a20f709cce80eec2b09,1,41
fa2292696c87b582893b3e642a4944d0,1,41
02a32eac27fa3615e7d7ed51fae06c28,1,42
06d4eb1198bf27571ecb67c1cf073c47,1,42
0a32aa189594d5b7f0fa4afb2cf48784,3,42
0c76959930b1154ab215d47a20c05e92,1,42
0cf16b858e2c54eef1c1a248a13e398c,3,42
16ad66b2d7d7eda19f34e2f6197e2236,0,42
26e3dcb90aa10011db5b660c463f325f,3,42
3143ec0b842f16544cff29c9d3495583,1,42
32219fc0673febe138946e6dd7b4f8f7,1,42
3550a2db8c40cf7ee43cfafb42f9936e,0,42
35c3ea931592aa9a513960b041ef43c5,1,42
378b888ec3cdae28f09b5d98ae07af1d,1,42
394e0edff8747c6508e355a6bab42934,3,42
3a15883c5e8334bed9b6d09c1ac37591,3,42
3c6c53eba1efc5e2683da9b93aa069e7,0,42
40c5149a618649350ae25c59e9f76e46,1,42
4295e6273a77f92819615646682016f6,0,42
4491e3b53b2927d21cfef53e66058bd5,3,42
46123e470d3226911c48df4e9867b9db,3,42
4682148543f172df976b063c6fac4559,0,42
554dd443e805459f0e6bcb9b0a11da7b,0,42
557562cb5fcc445dd58f182d21bd005a,1,42
580bd020755162f8b77da573d718cb76,3,42
5d32da8362ea6f3745f982d40a1b5de6,3,42
63aa6680ffdbedff257a2c5bcb2cc27f,1,42
70386b1a05d9528ee02b3d56e5ed479f,3,42
74bc28b16fb2a3320e1a59a9809fb712,1,42
7b30f91b07d1ad79738cbd4373dc8eb8,1,42
7f9091631492f7ea8536750ebb3e1973,3,42
7fafb24610856160c9cd06b7e6aff85e,1,42
875ff3ca531559aea4b3a2c97ad187e7,1,42
8d566a338d7758ba07b0fade172590cc,1,42
9ad78e4550c5dcaa9d09d5247dd099f0,0,42
a2ce26a2d728f5850260ca52ee555ad7,3,42
a363cf4a30ce18d182534e396ab9adbb,3,42
a9097d3ac40cbc27a590a796ca96eb7f,1,42
af169f486d7476b9cdeede5fae328de1,1,42
b56e3960d3b3075f46e862488ed4979a,3,42
bb0046cb5fb279e3b64aeeab654a01cf,3,42
beaacbdc5a3db277107894695dd88fff,0,42
bf49d9b95c4323471f62fe8c58922658,1,42
cacb37f6accabb97e6f8f639248df7f6,0,42
cb4cf4a9e888032d18ea13b926b7bd9b,1,42
cd1704247d40f06c714ff7e4a2044541,3,42
d083eb9e6cd7dec2573c1710c3cc828e,3,42
d40d3e3e2ad301c56970262114c23d5d,0,42
d65f8add84a0c2abb6b95de814de40fd,1,42
dbe1a0a2c9bd9241b3499318bf96f756,3,42
eacd7cf92d91123924e9d815b799a4fa,3,42
eae5f13231cdefd8f5af75ceceee1401,0,42
efed01381bf074030cf0d98e8862140f,0,42
f54a993e214a2ab48c6382550feefe94,1,42
fff7e2f1fae495c72974a5b6e0e15a56,0,42
00f0e81b0824e5d0972458fd5e4690c2,1,43
02013c65ef7edd5082ad23a2d3480af7,1,43
049eca9721c958b68495a1f95710dd66,1,43
0cf16b858e2c54eef1c1a248a13e398c,3,43
1091267c6322ddc546912c53feee9b59,0,43
12fb280539b52b8af43bc481a36533f9,0,43
2310101c94b85572f10e3651d6b21827,1,43
368ebc61caca016ee8f82746d9be824a,0,43
37b10ee75311ca81049477e99192186c,0,43
37ca85d15a3e8bebdbd7c2c27fc91ddf,1,43
3cb7db32bce3d9b1db8d8645f3831fd8,1,43
432a0df9f5145cd66bfd2d8ecc40ba7d,1,43
490f0f7ce2d2f0b6c837111d59279db4,1,43
4a9955cfc38695cfffd41d015d915f3b,1,43
528a1aa248b1d665a910e47a6cd48d56,3,43
63aa6680ffdbedff257a2c5bcb2cc27f,1,43
759f0d4f6dac1bdebc86efbb8b918485,0,43
8683c752ef4e4d49c674fb1e0731fcdc,1,43
869d5051fd78f97e77e577a44a4016da,1,43
926c11cc055de9b8d697b6a587d40c4d,3,43
96515ef70697b07777a661c8b8e6991f,1,43
978362ce7b096266e2cefb878aa3250b,3,43
9be5eabacd58e1ba76ab0c04ade10ef1,1,43
9e5bee5aea8a49ca6f8e8e77c2f2fd93,0,43
a1db3f3be1f403c0c4c36ce2201fce04,3,43
a34848198746e4940ef4e9f716e21dad,3,43
a4a55b0e747e1fa52017969a87dc023e,1,43
afd9f2e6557b6fa5e31e48fd8c4537fb,3,43
b21b5b647dd0780d2f24b355506ca5c6,0,43
b30be338efa14f74a40949dbafd02b57,1,43
ba798db80e8e2502b5999dca4e451857,1,43
bd470ca955d9497bbcb808e59952fffc,1,43
bfcd5de391fbd9c279991faf1b695ac0,3,43
c585d6db50b97b5911378439d364b8c7,1,43
c97a48be1c92a725d28ca1bdcb46569d,1,43
cb8b53d8f10f0ddb5e422aff9e6586fe,1,43
d2891397e3e245b2d1824b0a904c4615,1,43
de4514a30c37d9b1b353bb403c16c7d2,1,43
e208540082992909d012297cbc49c425,2,43
e6f9f1f17c7719e47be2eccd10cf7960,1,43
e741af5122aa30caca38a4c9197acc49,0,43
efed01381bf074030cf0d98e8862140f,0,43
ffa4aa203f2680e8f1a219a581fc6e35,1,43
0d09eb4f936b360b303eca27d1806d20,0,44
18856b47d46e2a7ddf650bdadc3b81e3,1,44
1a31076f2aeb1e7d69120c9f85c3a8da,1,44
2112ab83913c678c2295f5ee6fe4b4d7,3,44
2661986e857fcc47e4d668f9fbb790f5,0,44
2c6a0da0d0aa9662498810462d206d1e,1,44
368feb4c88d5ec4e3f985a9a8bd48fe4,0,44
37b10ee75311ca81049477e99192186c,0,44
37ca85d15a3e8bebdbd7c2c27fc91ddf,1,44
4273c1ab6c06f0ab45601c304fbee848,1,44
51be93928f920ffeed931b2ffcdaa69c,0,44
65f9a6f86f6d14d525b4b7a2a6d7c488,1,44
73d902a311212ce1a045b48cc5cb2e22,1,44
767d01b4bac1a1e8824c9b9f7cc79a04,1,44
78cb7ade595d2259cfd77287a08ce957,0,44
7a6037a202e4e6e379d4aae9a18c4d7a,1,44
7efb96a70bbee8eee02c824f8de455d0,0,44
81dea4bd05b844420ad614fc29807abd,0,44
9227f1b615d3c24b7e71b5b2ffdc66db,0,44
92af93f73faf3cefc129b6bc55a748a9,1,44
93560799498c801c480c1e8081270889,1,44
9f62ea0294fb99f8f87d4f6ebfce664a,3,44
abdeb6f575ac5c6676b747bca8d09cc2,3,44
adf30de150e0c2ad1c93a0430f0b18d2,0,44
bc59de27d45b3137eb6325d756206a52,1,44
cb8b53d8f10f0ddb5e422aff9e6586fe,1,44
d37a4794d6e3e3136f27b5e6ac12aca1,3,44
e369628fed6bf2eebe51b12efe570e6b,3,44
e3a12411483c17ea35ce5ce5f564939a,1,44
f35c47bc42c89e502dfb24f90260b224,1,44
ffa4aa203f2680e8f1a219a581fc6e35,1,44
06f7a7e471f64b97771fdf6b3a5c35ea,1,45
1686fde464199f78af6afd6b89d0e42b,0,45
1786aec3a614d40f1e566fde557a1799,1,45
2112ab83913c678c2295f5ee6fe4b4d7,3,45
2c6a0da0d0aa9662498810462d206d1e,1,45
32d731756071485f3a60e6af2a736730,1,45
368feb4c88d5ec4e3f985a9a8bd48fe4,0,45
5152a56d9cfbc98ec10c31feb859d506,1,45
631fdf62751b912853571934edebd99e,3,45
633b67b962433fc787e9ed2039392aba,3,45
67d96d458abdef21792e6d8e590244e7,0,45
6f36e1f8f98b715a428c94ee2a009288,3,45
7f4d88c10bf5c1a399193f8eea74c464,3,45
7f66bec5e8366e841436e69b05b207f2,0,45
91418bd2588bdad9a86978c6a43e152c,1,45
928226be87199f26e42928b5c6a57072,0,45
a6faeb4bb63b0eafd284a4a4fa11229d,1,45
a85edfa24307bad582dbfb9713d7eb6b,3,45
ac9409d10ea7b978d52b9e977ef787cc,1,45
bb8fe1003b5cd2fb18ad2f7fb81b513d,1,45
e1435cf753c25fc38a04f19ff1a4666b,3,45
ea3b9f43878dbb5ca6e1540d31279314,0,45
071327b1624f853037479ef9a937e276,1,46
08d8596549840710d2814fd629118287,1,46
17aaf799d33b31dcc74899acf12d3f3a,1,46
1b34d47c57a081fbfeec93a1065e69bd,1,46
2dd4a1be6ff578dbeb94bd9f31d58952,1,46
319fd8c45a08ab006ad64523becfa651,1,46
31f81674a348511b990af268ca3a8391,3,46
3fc4da65247af7ffd942e8ba951710e7,1,46
4c01c1b641a24c17a2c4112f656d70d3,0,46
5280ca10fb6e323934e03096dc550b9c,3,46
52be9a3e67fd260012512f554fa1966c,1,46
61b823417ea08204f249bf82f61ea6ac,1,46
6581994f673a1d155447a4de339d1d75,3,46
69ba42ee0d5e6f5811d9f557630349f8,1,46
6c19464078ea704a220ed929d1275d13,1,46
6e1e5a4b03f72aaaabb04228eaf56600,3,46
7980af5accaa7adb086c9b0a172646ff,1,46
7f66bec5e8366e841436e69b05b207f2,0,46
83c6d8df058a8b60d73ebf2a040b230d,0,46
91418bd2588bdad9a86978c6a43e152c,1,46
9dee60d3205c5eda2a74f342f26bc6e0,1,46
ab7b2bca347782590a62872584b52058,1,46
bd01d031c00f76b83aa17ffb32f50bf0,1,46
bd8952ecf2e3deed3d14cda227fb283b,3,46
cb9b19c0834d0de1757bbfaff39313d4,1,46
0e189c35adab992d274c294586143ec9,3,47
22a9611d0fd2999cbef2349cacf0b43e,3,47
35a0a8bb556b09f19af5d98626ed86ce,1,47
3fc7fae183f6f3d584ff276b03dcaa83,3,47
5b78e4b92dcf6a3f9c7207dd53420a11,1,47
76c008de4e26ccedbdd58b708b7fa572,1,47
7d024badb32c67d46407382b151e07c0,3,47
7edc7279497a862c52b36f706e4df215,0,47
8e06b42f1846574c5c5aefdc3014d0d0,1,47
a0e862b5c2de0352aeb851d943e6046c,3,47
ab7b2bca347782590a62872584b52058,1,47
b312b9801f17a220115887b8af19f5e7,1,47
b840211887fde6a925646799196f9fd6,3,47
bf472842ae228699f0293ab729a9edcb,0,47
d54003788e358092eac3c1cad611dd43,3,47
e9a0c2712fc916cfe783cf1a058b6823,1,47
eb86aefbfde3129306cc6bffafe12f5f,0,47
effd42a97c3a01885fbccf14414d238f,1,47
fb33498653d58197ce4a5a83e1189b43,1,47
ffc563b0683e1a40438f8f43dcb023dc,3,47
0aca829c00e4fe15c9523e665f681643,3,48
0ff74c21ff0ac1f18bbf423717c19c68,1,48
329fcd9ffedb872bd183c7e4292f68cc,1,48
4b2944dfea61be814911110c21ddd974,3,48
4f8c96e2509b984329044c6682c88ee9,1,48
5adc32047b824ee8b9b364c4105cf43b,1,48
76c008de4e26ccedbdd58b708b7fa572,1,48
793ba0ff4e6d71b2f951215982f65e0e,0,48
8490dafa7d36043604baaadcbc92d821,1,48
8f7a73fe6b9682ff2ad7400c0744a043,1,48
9a5e78cd1ad38253730eae583825cfb3,1,48
9b948b7343a2ff80205f346ba81775fb,3,48
9e4268fa7da89645f43793890dc88ac2,0,48
a585f855c29c6532b1eac76861263baf,3,48
ae56c4ee8aa8d0aaa347f6c6ee7e2118,1,48
b19d70e6a4646afbb2f4b1b527cdadef,1,48
b60a6736b3e7b219c0af086de7031939,3,48
b7e7b64a04a84276bfb4de3394282e13,0,48
b80988b469d168b79db40b9541a2dad2,1,48
ca189809173c7becf00886f60ce0a0a5,3,48
ce1542ca94b4c1147ab2c8155fb41578,3,48
e67bb3b8215d3b13b9a652e968cfd182,1,48
e9a0c2712fc916cfe783cf1a058b6823,1,48
effd42a97c3a01885fbccf14414d238f,1,48
effd42a97c3a01885fbccf14414d238f,3,48
f078b134dca35ff6ed14efd05f9d7233,3,48
f4b310ef418825163a4a9e2c3192a86c,0,48
f4bc52a50d3a7efd7f3e862a589ddb01,1,48
09ccf3183d9e90e5ae1f425d5f9b2c00,3,49
47e4e5eeba93176c105e12a82cb05afe,1,49
6e7b33fdea3adc80ebd648fffb665bb8,3,49
80ec4210386bbd9d09165774b39f151d,0,49
b34caaa41c545122c9b31631174b7015,1,49
b7e7b64a04a84276bfb4de3394282e13,0,49
bc02b0ae077f2908fbccbb39e5d5e94f,0,49
beb429835c98c74b0d4454d6d4731f60,0,49
c6f698e6ef9142277a072f8263ad1d76,3,49
dd82d58268453ca1c56996aa87e97fca,1,49
f858eb24b7431f7edaa558c91d558223,0,49
fe1d8ed2c7739bb53e65c510caba6881,0,49
115f89503138416a242f40fb7d7f338e,1,50
1169439cf7da26925f526ee4ba67c0da,1,50
128a5229d0f5f5b37dc63134903a8f8a,1,50
7c2f946d218016c9a87d721e301a61a7,1,50
8c460674cd61bf189e62b4da4bd9d7c1,1,50
9048bcbab40839ca5be092924e882257,0,50
b626e17288c77a09ff51123617dfeb48,1,50
bfb1a33f5706e510994e15e3158dfa5c,0,50
bfc8b5b3539ba27b2c5924fb2237a14f,1,50
d0af07dd1a56d59b950ab5ec94cb1d97,0,50
d55e7f514f0a6a39a5246624e0b71c33,3,50
d6f0145e37b352c23b3be941964fb6c8,3,50
dd82d58268453ca1c56996aa87e97fca,1,50
dda6f31d99c9c6f43cb4635576339b03,0,50
e4e8ee2e59c19fe02eb0508b96302b7a,0,50
e9ccdd291fef56008e603ae58374a332,1,50
f3bfe49494c82e6e9a2afaf65c8071ba,0,50
f98ade851961eee37c4188750ca6768c,0,50
07365c076434e4a06fd3939a59dda2d6,3,51
13093e8abca5e2ba53026b61597bc48b,1,51
2f2856c066a258205133d8bbc2875825,1,51
55ca8eca9671911db5c1cc7deedcdb16,0,51
626a9808b7a8f2f66a754476a2a87a37,3,51
83a442237042b27cb4b7a3b4e0131883,3,51
a174bdb91c7bebf95d8136720af01f1a,1,51
be03e97490b27e9dcf7fba4c56c66df1,1,51
c13c9da87301bb67e2cc0e240555a2ba,1,51
f1013f9d123b2dbad16ee79bc45d1d7b,1,51
12429b4f1cbe02253eeded516b2c1a23,0,52
2407dc29cf2ab352752d288c15d812b2,1,52
2407dc29cf2ab352752d288c15d812b2,0,52
3a95b00b13a3b83acac043538136d649,1,52
4a1fc3fbd1a7519790f68d02dba5dcae,0,52
57d458ece57979ea85d78a7692b6f9ec,0,52
81f9929cc1b60a5c314bde96350a3d59,1,52
9051edd1c8cb29a2c660dae5aa0c9f80,0,52
aba05e9ba7fdfe0164049eb9bfd495cf,3,52
b69ad349f20769d8698987e99a4e7931,0,52
bf9705f1d61996c8249264b20e6ea94e,3,52
c033509a43558478ae4caaa06d4a8b61,0,52
cd12e6c360e9e48b6e19797122450084,0,52
f55788cc03c1e5af845dc1f82cef4782,3,52
04b0ab631433b0a649ada62528f892f1,3,53
0ebcac3b71e42c82de194a7def5c04b9,3,53
260e341a628166bf868c778bcca8fdd7,1,53
aba05e9ba7fdfe0164049eb9bfd495cf,3,53
b519f151dfbe9ef4d72f9411d8f32128,1,53
b6f6fabc8d116b58764f66af10a7795f,0,53
bf9705f1d61996c8249264b20e6ea94e,3,53
c9f020bf6ab142285d58e5287fea25d8,1,53
f55788cc03c1e5af845dc1f82cef4782,3,53
f684c2d62492cc875037d1736af7fcb5,1,53
f8ca1af625c2ea4daf98ab1fc8b9cdef,1,53
10913dd340f3c937d756241717d30134,1,54
19c8dd7607d6f275f0760584820d3ee5,1,54
4996dcc43b5be197b5887a4e60817b1c,3,54
6e0d03c90552538a0f82852aeb9e6d76,0,54
78029d94de457165da1b2b5ba76e42b5,3,54
78e5d6839ba8979c303a076257c3cfbe,1,54
7bdefe00f29085f1eb5527514ced2f05,1,54
b9188354785014da419ddd5ce88562b9,0,54
eb3dcf793452dfb0bd8442f3c6fe2739,1,54
fed20d010a81c727e0054c7e0ff13716,3,54
11350c3ae817005a8ecdeafbd48b75ae,1,55
280b9da43c53ddd2cbe1b0c52143689a,0,55
6667561f4fc79ce129d782d7d3fca38f,3,55
7bdefe00f29085f1eb5527514ced2f05,1,55
c1d8a91657008ef6f1b876a19be178c1,1,55
c32178662baf70af2b48d246935aa2eb,3,55
e72ca6a43b717e157a393088178aa130,0,55
618ff64ab8a813ae2f2c0ffc4b86641e,1,56
a2df953dafc56a8f2d93ac1775820757,1,56
a9c8a50d59776690f264c310a5514dcc,1,56
aa6d9321e1f233f58efa8dd089d70d57,0,56
b349b1a70e6a580eccb689e6f2cb76b9,0,56
bb997d4a2059974d905959d4fed93dd6,1,56
c9f10b66d9ad08414842561f008ceef5,0,56
e72ca6a43b717e157a393088178aa130,0,56
eae815dbac9ddb49fcf84c3acb52ba08,3,56
f69a3ffc456a266894f523d0d4c81245,1,56
014723ad0c331c6b085808a63b674790,3,57
1d04bcd683377838580d82db48fb5c87,0,57
7a076925b6494fc1ccf0db99d7965203,1,57
5130617df070b5a541d6bcc0629b7702,0,58
6f76dbbed8cbde96bdddabf7b4cd46f2,1,58
780965ae22ea6aee11935f3fb73da841,1,58
de85abcfd1b7513615385173fe997466,3,58
f0168db4f293753151ce458c8ae0b715,3,58
103efc3e65dd18e2047dce06d9655961,3,59
11fd23c4f6b46ea8add6fa1f83f63ad8,0,59
433a7e8cd9f0588375d01f5e86b0f032,1,59
780965ae22ea6aee11935f3fb73da841,1,59
aab782bf62fd35f96b980e02a011cafd,1,59
822dcb3bf6d7b1d3e3fcedfa23f8ba8b,0,60
c7bc9b71fb410f0a822d0530a79c249e,0,60
f17317581b3d15ef781af8201b8c9c6d,1,60
362159e636f530d47b0b4ea5ea3742d1,0,61
3bd71d95559ccad4e78aa0d725890f7a,0,62
71681f2d0f0ab29fd4cdd67d381dcb51,1,62
8e7a1ecc946b9151dd1728c68562a11b,1,62
e530eb364302c7bc23d19d0575a7d9cd,1,62
698b672ebfa96e01cd926d8d980d8d02,0,63
1d328d8e2f53f7938d75c2fef7ff4b64,0,64
3bd0221c2875696d96418f1c21374be5,0,64
4d4eadbb57d186811c54b6df8b609a9b,3,64
74a22e99c1ec829073263150433b2cfd,1,64
94e7a33c281ea6e32ae29127b15e9809,1,64
1d328d8e2f53f7938d75c2fef7ff4b64,0,65
7863d9a021888888f0c7f258ad3fe15a,1,65
94e7a33c281ea6e32ae29127b15e9809,1,65
7863d9a021888888f0c7f258ad3fe15a,1,66
c4ace1b3502c205d946d46afc3de1766,1,66
64dae8b12ca1cc65dd92f6618c24ff7a,0,67
6c7b8b469fdc3bbe085782d057fe61d6,0,67
9ad03056b159059f958c30c54150764a,0,67
b152ac91400802bda1fc63ed958b42fd,0,67
d3fce4030571e6ed1c3cf89c7ef4e83c,1,67
d91df98ebc2754463117b426668be4c0,0,67
e10860423bd2ab8e6b5b870d2baf6a88,1,67
fc3e579dc310d6f9494f969166d516de,1,67
4613cc2f52e9476d41f27afc5e6b85c8,0,68
fc3e579dc310d6f9494f969166d516de,1,68
2206c0f55095e6cbf8bce0b2525ff926,1,69
7562c0b8f56db7b4520214e184596847,0,69
f45b23ef34b2615ce4b1e737517bcba2,0,69
ce38c696abe6773962fae0575de3101f,0,70
eefa0c7d94dcd4c2753fa6d8157beb92,0,70
aa1c7316620e8ea6518c97939fecacd6,1,72
9dff78e99932bb57ec2dd9f4c51d94f9,1,73
fa850ba060f8e88bf1395b7cb4f88d4c,0,73
3228f0257e2541632c06fcb2b7944784,3,74
9dff78e99932bb57ec2dd9f4c51d94f9,1,74
fa850ba060f8e88bf1395b7cb4f88d4c,0,74
0cd64d26bcc92f1e96419e6cfae01225,3,76
4ce45e97ceaf18b12054b8d2e098a1d2,0,76
9bdebc5d6a89f7249a4502b141aa9d67,0,79
dbda8420be34d6369204c8d7e55614dd,0,80
caacacc5a83a7a78ee82ff7d7a92dc43,0,90
cf3f4be4c6d8849feb5f0cca75c6188a,1,101
cf3f4be4c6d8849feb5f0cca75c6188a,1,102
dfd40464a2224bee70dfd3f3fb602849,1,102
05bc13e56efc7176801f357462530996,1,103
dfd40464a2224bee70dfd3f3fb602849,1,103
05bc13e56efc7176801f357462530996,1,104
261b1aa10d3ea399f1b404f3bfee137d,1,105
261b1aa10d3ea399f1b404f3bfee137d,1,106
0a3e4ab66f86aff3b860978cb7224384,1,108
904906f2a7c511a6c3ecaa84b6fd5205,1,121
62cb1b02c845efe41e4f41b8c1fc87fd,3,122
91e2cf26fcfb07feebeecb00afbebdf4,1,122
bb905d80051ff1d41eeef27c9f037de3,3,122
c7e51002277835729f695d6ebe4321f7,1,122
d5cba2a4e2f99ed7a599ec39aac2aa34,1,122
ea9be6ea49c5c752abb11953955c90e4,1,122
f5bff02c9cd125d255a41bba3ff614aa,1,122
62cb1b02c845efe41e4f41b8c1fc87fd,3,123
a09b68ada5e8b2060f380a53c02cf3d8,1,123
bb905d80051ff1d41eeef27c9f037de3,3,123
c7e51002277835729f695d6ebe4321f7,1,123
ca04bf91675522debb01117dde6aede0,3,123
e5303bee3a2d02d14b8df1868fae1baf,3,123
ea9be6ea49c5c752abb11953955c90e4,1,123
f5bff02c9cd125d255a41bba3ff614aa,1,123
